CODI_CAPA,CAPA_GENERICA,NOM_CAPA,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD,EQUIPAMENT,DISTRICTE,BARRI,NOM_DISTRICTE,NOM_BARRI,ADRECA,TELEFON,counter_NEG,counter_POS,nor_counter_NEG,nor_counter_POS
K011,Transports i serveis relacionats,Tramvia,427776.273,4585226.79,427684.367,4585025.829,2.134712,41.413531,TRAMVIA BLAU - AV. TIBIDABO (RomÃ  Macaya-Dr. Ribas PerdigÃ³)-,5.0,25.0,SarriÃ -Sant Gervasi,Sant Gervasi - la Bonanova,,,0,0,0,0
K011,Transports i serveis relacionats,Tramvia,435983.75,4588011.049,435891.769,4587810.06,2.232613,41.439305,TRAMVIA (T5) - GORG-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,432800.534,4589176.254,432708.583,4588975.255,2.194384,41.449539,METRO (L1) - TRINITAT VELLA-,9.0,57.0,Sant Andreu,la Trinitat Vella,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,432188.169,4584927.197,432096.222,4584726.237,2.18753,41.411218,METRO (L1) - CLOT-,10.0,65.0,Sant MartÃ­,el Clot,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,431878.085,4587025.88,431786.141,4586824.9010000015,2.183584,41.430093,METRO (L1) - FABRA I PUIG (Pg. de Fabra i Puig)-,9.0,60.0,Sant Andreu,Sant Andreu,,,0,0,0,0
K004,Transports i serveis relacionats,Tren a l'aeroport,432140.399,4584741.446,432048.4520000001,4584540.488,2.18698,41.409541,Tren AEROPORT - CLOT-,10.0,65.0,Sant MartÃ­,el Clot,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,432499.529,4588375.855,432407.58,4588174.863,2.19087,41.442305,METRO (L1) - TORRAS I BAGES (C. de Palomar)-,9.0,60.0,Sant Andreu,Sant Andreu,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,432247.281,4584012.444,432155.333,4583811.493,2.18834,41.402984,METRO (L1) - GLÃ’RIES (C. d'Ã€laba)-,10.0,66.0,Sant MartÃ­,el Parc i la Llacuna del Poblenou,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,428967.02200000006,4580997.444,428875.104,4580796.522,2.149455,41.375546,METRO (L1) - ESPANYA (C. de Tarragona)-,2.0,9.0,Eixample,la Nova Esquerra de l'Eixample,,,0,0,0,0
K011,Transports i serveis relacionats,Tramvia,427509.632,4582543.837,427417.727,4582342.9010000015,2.131844,41.389343,"TRAMVIA (T1,T2,T3) - NUMÃ€NCIA-",4.0,19.0,Les Corts,les Corts,,,0,0,0,0
K011,Transports i serveis relacionats,Tramvia,427363.3270000001,4585446.056,427271.425,4585245.093,2.129746,41.415469,TRAMVIA BLAU - AV. TIBIDABO (Parc Municipal Font RacÃ³)-,5.0,25.0,SarriÃ -Sant Gervasi,Sant Gervasi - la Bonanova,,,0,0,0,0
K011,Transports i serveis relacionats,Tramvia,435009.866,4585692.192,434917.893,4585491.2239999985,2.221206,41.418341,TRAMVIA (T6) - LA MINA-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,435576.564,4587594.033,435484.58700000006,4587393.047,2.227784,41.435516,METRO (L2) - SANT ROC-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,428633.646,4581280.318,428541.731,4581079.393,2.145436,41.378064,METRO (L3) - TARRAGONA (C. Sant Nicolau)-,3.0,15.0,Sants-MontjuÃ¯c,Hostafrancs,,,0,0,0,0
K008,Transports i serveis relacionats,EstaciÃ³ marÃ­tima,431376.918,4578877.061000002,431284.977,4578676.158,2.178511,41.356658,Terminal MarÃ­tima A *Creuers,1.0,12.0,Ciutat Vella,la Marina del Prat Vermell,"Moll Adossat, 1",934127914,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,430909.649,4590659.621,430817.715,4590458.609,2.171578,41.462738,METRO (L11) - CAN CUIÃ€S-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,428454.596,4584099.555,428362.683,4583898.603999998,2.142961,41.40344,FGC (L7) - PADUA-,5.0,27.0,SarriÃ -Sant Gervasi,el Putxet i el FarrÃ³,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,429846.947,4583272.096,429755.021,4583071.152,2.159713,41.39611,METRO (L3) - DIAGONAL (Pl. Joan Carles I)-,2.0,7.0,Eixample,la Dreta de l'Eixample,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,431150.883,4581101.463,431058.944,4580900.539,2.1755560000000003,41.376673,METRO (L3) - DRASSANES (C. de Montserrat)-,1.0,1.0,Ciutat Vella,el Raval,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,426908.77200000006,4583660.942,426816.873,4583459.995,2.124523,41.39935,FGC (L6) - SARRIÃ€-,5.0,23.0,SarriÃ -Sant Gervasi,SarriÃ ,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,436104.296,4588158.14,436012.314,4587957.149,2.23404,41.440639,METRO (L2) - GORG-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,431041.732,4587824.472,430949.796,4587623.4860000005,2.173484,41.437215,METRO (L4) - LLUCMAJOR-,8.0,48.0,Nou Barris,la Guineueta,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,428399.069,4586505.078,428307.157,4586304.105,2.142012,41.4251,"METRO (L3, L5) - VALL D'HEBRON (Pg. de la Vall d'Hebron)-",7.0,40.0,Horta-GuinardÃ³,Montbau,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,430446.5120000001,4582134.85,430354.58,4581933.9169999985,2.167015,41.385919,"FGC (L6,L7) - CATALUNYA (C. de Balmes)-",2.0,7.0,Eixample,la Dreta de l'Eixample,,,0,0,0,0
K002,Transports i serveis relacionats,Ferrocarrils Generalitat (FGC),426274.529,4578783.125,426182.635,4578582.2239999985,2.117531,41.35536,FGC - GORNAL-,,,,,,,0,0,0,0
K002,Transports i serveis relacionats,Ferrocarrils Generalitat (FGC),423696.607,4578548.962,423604.736,4578348.063999998,2.086746,41.353011,FGC - ALMEDA-,,,,,,,0,0,0,0
K002,Transports i serveis relacionats,Ferrocarrils Generalitat (FGC),429242.29,4583714.245,429150.37,4583513.297,2.152429,41.400039,FGC - GRÃ€CIA (Pl. de GalÂ·la PlacÃ­dia)-,6.0,31.0,GrÃ cia,la Vila de GrÃ cia,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,430095.306,4581387.718,430003.377,4581186.7919999985,2.162901,41.37916,METRO (L2) - SANT ANTONI (C. Comte d'Urgell)-,2.0,10.0,Eixample,Sant Antoni,,,0,0,0,0
K002,Transports i serveis relacionats,Ferrocarrils Generalitat (FGC),427464.321,4579393.075,427372.416,4579192.1680000005,2.13168,41.360962,FGC - ILDEFONS CERDÃ€-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,425065.414,4579175.201,424973.531,4578974.297,2.1030290000000003,41.358779,METRO (L1) - AVINGUDA CARRILET-,,,,,,,0,0,0,0
K003,Transports i serveis relacionats,RENFE,432115.901,4586339.891,432023.955,4586138.9180000005,2.186507,41.423935,RENFE - LA SAGRERA - MERIDIANA-,9.0,61.0,Sant Andreu,la Sagrera,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,427406.489,4581977.5,427314.585,4581776.569,2.130678,41.384233,METRO (L3) - LES CORTS (Travessera de les Corts)-,4.0,19.0,Les Corts,les Corts,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,429910.136,4583232.077,429818.209,4583031.134,2.160473,41.395755,METRO (L3) - DIAGONAL-,2.0,7.0,Eixample,la Dreta de l'Eixample,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,426337.6370000001,4582174.0,426245.743,4581973.067,2.117872,41.385906,METRO (L3) - PALAU REIAL-,4.0,20.0,Les Corts,la Maternitat i Sant Ramon,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,430725.205,4582172.874,430633.271,4581971.94,2.170344,41.386286,METRO (L3) - CATALUNYA-,2.0,7.0,Eixample,la Dreta de l'Eixample,,,141,13,91,9
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,434107.639,4586987.62,434015.675,4586786.641,2.21027,41.429935,METRO (L2) - VERNEDA-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,429449.174,4581427.433,429357.251,4581226.506,2.15517,41.379461,METRO (L1) - ROCAFORT (Gv. Corts Catalanes)-,2.0,10.0,Eixample,Sant Antoni,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,430005.615,4587007.007,429913.689,4586806.029,2.161178,41.429762,METRO (L5) - HORTA-,7.0,43.0,Horta-GuinardÃ³,Horta,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,428997.151,4580882.468,428905.232,4580681.547,2.149829,41.374513,METRO (L3) - ESPANYA (Av. de la Reina Maria Cristina)-,3.0,11.0,Sants-MontjuÃ¯c,el Poble-sec,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,432597.448,4582361.8,432505.496,4582160.864,2.192713,41.388147,METRO (L4) - CIUTADELLA - VILA OLIMPICA-,10.0,67.0,Sant MartÃ­,la Vila OlÃ­mpica del Poblenou,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,430672.23,4582135.65,430580.296,4581934.717,2.169714,41.385946,METRO (L3) - CATALUNYA (Pl. Catalunya)-,2.0,7.0,Eixample,la Dreta de l'Eixample,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,433762.5,4590258.5,433670.54,4590057.49,2.20578,41.459366,METRO (L9) - SINGUERLÃN-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,434311.5,4589713.5,434219.535,4589512.495,2.212413,41.454503,METRO (L9) - ESGLÃ‰SIA MAJOR-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,434679.874,4585020.545,434587.904,4584819.584,2.217331,41.41226500000001,METRO (L4) - EL MARESME-FÃ’RUM (Rambla Prim)-,10.0,70.0,Sant MartÃ­,el BesÃ²s i el Maresme,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,434649.32,4584987.232,434557.35,4584786.271000002,2.216969,41.411963,METRO (L4) - EL MARESME-FÃ’RUM-,10.0,70.0,Sant MartÃ­,el BesÃ²s i el Maresme,,,0,0,0,0
K011,Transports i serveis relacionats,Tramvia,427688.76,4585403.446,427596.855,4585202.483,2.133644,41.415114,TRAMVIA BLAU - AV. TIBIDABO (Dr. Ribas PerdigÃ³-Josep GarÃ­)-,5.0,25.0,SarriÃ -Sant Gervasi,Sant Gervasi - la Bonanova,,,0,0,0,0
K011,Transports i serveis relacionats,Tramvia,421550.015,4581544.631,421458.165,4581343.706,2.0607,41.379784,TRAMVIA (lÃ­nia T3) - TORREBLANCA-,,,,,,,0,0,0,0
K010,Transports i serveis relacionats,TelefÃ¨ric,430130.395,4580232.303,430038.466,4580031.387,2.163454,41.368756,TelefÃ¨ric de MontjuÃ¯c - Parc de MontjuÃ¯c-,3.0,11.0,Sants-MontjuÃ¯c,el Poble-sec,,,0,0,0,0
K009,Transports i serveis relacionats,Funicular,425351.807,4585301.256,425259.923,4585100.295,2.105697,41.41398,Funicular VALLVIDRERA - superior-,5.0,22.0,SarriÃ -Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",,,0,0,0,0
K009,Transports i serveis relacionats,Funicular,430120.3270000001,4580228.4739999985,430028.398,4580027.558,2.163334,41.368721,Funicular MONTJUÃC - superior-,3.0,11.0,Sants-MontjuÃ¯c,el Poble-sec,,,0,0,0,0
K008,Transports i serveis relacionats,EstaciÃ³ marÃ­tima,431291.129,4580565.436000002,431199.189,4580364.517,2.177294,41.371857,EstaciÃ³ MarÃ­tima TRASMEDITERRÃNEA-,,,,,,,0,0,0,0
K008,Transports i serveis relacionats,EstaciÃ³ marÃ­tima,431582.866,4580677.327,431490.923,4580476.407,2.180769,41.372889,EstaciÃ³ MarÃ­tima BUQUEBÃšS-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,433005.5120000001,4583565.93,432913.557,4583364.983,2.19746,41.399026,METRO (L4) - LLACUNA (C. de la Ciutat de Granada)-,10.0,68.0,Sant MartÃ­,el Poblenou,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,429109.564,4582493.498,429017.645,4582292.562,2.150984,41.38903300000001,METRO (L5) - HOSPITAL CLÃNIC-,2.0,8.0,Eixample,l'Antiga Esquerra de l'Eixample,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,432637.469,4582368.4180000005,432545.51700000005,4582167.482,2.193191,41.38821,METRO (L4) - CIUTADELLA - VILA OLÃMPICA (C. Ramon Trias Fargas)-,10.0,67.0,Sant MartÃ­,la Vila OlÃ­mpica del Poblenou,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,431655.679,4585329.767,431563.737,4585128.804,2.181114,41.414798,METRO (L5) - CAMP DE L'ARPA (Pg. de Maragall)-,10.0,64.0,Sant MartÃ­,el Camp de l'Arpa del Clot,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,428304.51700000005,4585683.412,428212.606,4585482.446,2.140978,41.417691,METRO (L3) - PENITENTS (Av. de l'Hospital Militar)-,6.0,28.0,GrÃ cia,Vallcarca i els Penitents,,,0,0,0,0
K003,Transports i serveis relacionats,RENFE,431541.771,4582779.212,431449.829,4582578.272,2.18004,41.391817,RENFE - ARC DE TRIOMF-,2.0,5.0,Eixample,el Fort Pienc,,,28,4,18,82
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,434545.318,4585326.183,434453.349,4585125.219,2.215688,41.415007,METRO (L4) - BESÃ’S MAR-,10.0,70.0,Sant MartÃ­,el BesÃ²s i el Maresme,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,436517.561,4588587.3610000005,436425.575,4588386.366,2.238942,41.444538,METRO (L2) - PEP VENTURA-,,,,,,,0,0,0,0
K011,Transports i serveis relacionats,Tramvia,422486.628,4579426.234,422394.769,4579225.328,2.072171,41.360796,"TRAMVIA (T1,T2) - IGNASI IGLÃ‰SIAS-",,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,430599.83200000005,4583695.669,430507.899,4583494.721,2.168669,41.39999,METRO (L4) - VERDAGUER (Pg. de Sant Joan)-,2.0,7.0,Eixample,la Dreta de l'Eixample,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,428912.089,4580979.554,428820.171,4580778.632,2.148801,41.37538,METRO (L1) - ESPANYA-,3.0,11.0,Sants-MontjuÃ¯c,el Poble-sec,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,428554.333,4580980.46,428462.418,4580779.538,2.144523,41.375356,METRO (L1) - HOSTAFRANCS (C. de la Creu Coberta)-,3.0,15.0,Sants-MontjuÃ¯c,Hostafrancs,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,428464.386,4581003.148,428372.472,4580802.226,2.1434450000000003,41.375552,METRO (L1) - HOSTAFRANCS (C. del Consell de Cent)-,3.0,15.0,Sants-MontjuÃ¯c,Hostafrancs,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,428440.55,4583604.062,428348.6370000001,4583403.116,2.142852,41.398976,FGC (L6) - MUNTANER-,5.0,26.0,SarriÃ -Sant Gervasi,Sant Gervasi - Galvany,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,427363.016,4579441.732,427271.112,4579240.824,2.130463,41.361391,FGC (L8) - ILDEFONS CERDÃ€-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,434054.745,4587028.558,433962.781,4586827.578,2.209632,41.430299,METRO (L2) - VERNEDA-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,425469.107,4580862.621,425377.221,4580661.701,2.107647,41.374015,METRO (L5) - PUBILLA CASES-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,430398.404,4583551.737,430306.473,4583350.79,2.166277,41.398676,METRO (L5) - VERDAGUER (C. de Girona)-,2.0,7.0,Eixample,la Dreta de l'Eixample,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,427760.971,4581003.263,427669.064,4580802.341,2.135034,41.375491,METRO (L5) - PLAÃ‡A DE SANTS (Pl. de Sants)-,3.0,18.0,Sants-MontjuÃ¯c,Sants,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,423696.607,4578548.962,423604.736,4578348.063999998,2.086746,41.353011,FGC (L8) - ALMEDA-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,430497.33,4580899.359,430405.39700000006,4580698.437,2.167765,41.374796,METRO (L2) - PARALÂ·LEL (C. d'en Fontrodona)-,3.0,11.0,Sants-MontjuÃ¯c,el Poble-sec,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,433691.38,4587684.05,433599.42,4587483.063999998,2.205212,41.436173,"METRO (L9, L10) - BON PASTOR-",9.0,59.0,Sant Andreu,el Bon Pastor,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,433656.36,4587672.31,433564.4,4587471.324,2.204794,41.436065,"METRO (L9, L10) - BON PASTOR-",9.0,59.0,Sant Andreu,el Bon Pastor,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,428939.52,4586152.68,428847.603,4585951.71,2.148521,41.421974,METRO (L5) - EL COLL / LA TEIXONERA-,7.0,38.0,Horta-GuinardÃ³,la Teixonera,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,428351.617,4586501.846,428259.706,4586300.873,2.141445,41.425067,METRO (L5) - VALL D'HEBRÃ“N-,7.0,39.0,Horta-GuinardÃ³,Sant GenÃ­s dels Agudells,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,426202.61,4580269.674,426110.717,4580068.759,2.11649,41.368742,METRO (L1) - TORRASSA-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,426267.191,4580203.705,426175.297,4580002.791,2.11727,41.368154,METRO (L1) - TORRASSA-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,430560.33,4582534.999,430468.39700000006,4582334.062,2.16833,41.389533,METRO (L2) - PASSEIG DE GRÃ€CIA-,2.0,7.0,Eixample,la Dreta de l'Eixample,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,431735.77200000006,4584493.254,431643.829,4584292.298,2.182167,41.407271,METRO (L2) - ENCANTS (C. del Dos de Maig)-,10.0,64.0,Sant MartÃ­,el Camp de l'Arpa del Clot,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,432797.612,4589112.846,432705.661,4588911.847,2.194356,41.448967,METRO (L1) - TRINITAT VELLA (Parc de la Trinitat)-,9.0,57.0,Sant Andreu,la Trinitat Vella,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,432488.006,4588584.56,432396.057,4588383.5660000015,2.190709,41.444183,METRO (L1) - TORRAS I BAGES (Pg. de Torras i Bages)-,9.0,60.0,Sant Andreu,Sant Andreu,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,425688.116,4578238.041,425596.227,4578037.145,2.110588,41.350397,METRO (L1) - BELLVITGE-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,433289.162,4589227.687,433197.206,4589026.687,2.200227,41.450043,METRO (L1) - BARÃ“ DE VIVER-,9.0,57.0,Sant Andreu,la Trinitat Vella,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,425097.115,4579065.424,425005.232,4578864.521000002,2.103422,41.357794,FGC (L8) - L'HOSPITALET:AV. CARRILET-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,428617.524,4587116.6280000005,428525.611,4586915.649,2.1445540000000003,41.430627,METRO (L3) - MONTBAU (Jardins de Pedro MuÃ±oz Seca)-,7.0,40.0,Horta-GuinardÃ³,Montbau,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,428285.801,4585713.839,428193.89,4585512.873,2.140751,41.417963,METRO (L3) - PENITENTS-,6.0,28.0,GrÃ cia,Vallcarca i els Penitents,,,0,0,0,0
K002,Transports i serveis relacionats,Ferrocarrils Generalitat (FGC),428114.553,4580193.355,428022.64200000005,4579992.44,2.139358,41.368228,FGC - MAGÃ’RIA-LA CAMPANA-,3.0,16.0,Sants-MontjuÃ¯c,la Bordeta,,,0,0,0,0
K002,Transports i serveis relacionats,Ferrocarrils Generalitat (FGC),428454.596,4584099.555,428362.683,4583898.603999998,2.142961,41.40344,FGC - PADUA-,5.0,27.0,SarriÃ -Sant Gervasi,el Putxet i el FarrÃ³,,,0,0,0,0
K011,Transports i serveis relacionats,Tramvia,427523.068,4585500.007,427431.164,4585299.0430000005,2.13165,41.415969,TRAMVIA BLAU - PL. DR. ANDREU-,5.0,25.0,SarriÃ -Sant Gervasi,Sant Gervasi - la Bonanova,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,432174.125,4585538.306,432082.178,4585337.341,2.187294,41.416721,METRO (L1) - NAVAS (Av. Meridiana)-,9.0,63.0,Sant Andreu,Navas,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,429389.125,4581393.415,429297.203,4581192.489,2.154456,41.379149,METRO (L1) - ROCAFORT-,2.0,9.0,Eixample,la Nova Esquerra de l'Eixample,,,0,0,0,0
K002,Transports i serveis relacionats,Ferrocarrils Generalitat (FGC),428896.7620000001,4580887.245,428804.844,4580686.324,2.148628,41.374547,FGC - ESPANYA-,3.0,11.0,Sants-MontjuÃ¯c,el Poble-sec,,,0,0,0,0
K008,Transports i serveis relacionats,EstaciÃ³ marÃ­tima,431792.415,4580994.22,431700.47,4580793.297,2.183239,41.375761,Terminal MarÃ­tima MaremÃ gnum *Creuers,1.0,2.0,Ciutat Vella,el Barri GÃ²tic,"Moll Espanya, 5*6",932258146,0,0,0,0
K011,Transports i serveis relacionats,Tramvia,434021.534,4585878.64,433929.57,4585677.671,2.209361,41.41994,"TRAMVIA (T5, T6) - BESÃ’S-",10.0,70.0,Sant MartÃ­,el BesÃ²s i el Maresme,,,0,0,0,0
K011,Transports i serveis relacionats,Tramvia,433089.866,4584362.195,432997.91,4584161.24,2.198381,41.406205,TRAMVIA (T4) - PERE IV-,10.0,71.0,Sant MartÃ­,ProvenÃ§als del Poblenou,,,0,0,0,0
K003,Transports i serveis relacionats,RENFE,431616.688,4591556.12,431524.748,4591355.0989999985,2.179942,41.470873,RENFE - MONTCADA BIFURCACIÃ“-,,,,,,,0,0,0,0
K002,Transports i serveis relacionats,Ferrocarrils Generalitat (FGC),428169.942,4584324.675,428078.032,4584123.722,2.139529,41.405442,FGC - EL PUTXET-,5.0,27.0,SarriÃ -Sant Gervasi,el Putxet i el FarrÃ³,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,430514.067,4582549.952,430422.135,4582349.015,2.167775,41.389664,METRO (L4) - PASSEIG DE GRÃ€CIA (Pg. de GrÃ cia)-,2.0,7.0,Eixample,la Dreta de l'Eixample,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,431596.913,4590283.457,431504.973,4590082.448,2.17985,41.459409,METRO (L11) - TORRE BARÃ“ - VALLBONA-,8.0,54.0,Nou Barris,Torre BarÃ³,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,430755.679,4582353.396000002,430663.744,4582152.46,2.170687,41.387914,METRO (L1) - CATALUNYA (Rda. de Sant Pere)-,2.0,7.0,Eixample,la Dreta de l'Eixample,,,141,13,91,9
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,430254.45,4582125.062,430162.52,4581924.129,2.164719,41.385814,METRO (L1) - UNIVERSITAT (C. de Pelai)-,1.0,1.0,Ciutat Vella,el Raval,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,432105.427,4584803.911,432013.481,4584602.952,2.186554,41.4101,METRO (L2) - CLOT-,10.0,64.0,Sant MartÃ­,el Camp de l'Arpa del Clot,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,428158.953,4581455.747,428067.042,4581254.821,2.139739,41.379602,METRO (L5) - SANTS ESTACIÃ“ (Pg. de Sant Antoni)-,3.0,18.0,Sants-MontjuÃ¯c,Sants,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,430499.451,4582153.888,430407.519,4581952.954,2.167646,41.38609500000001,"FGC (L6,L7) - CATALUNYA (C. de Bergara)-",2.0,7.0,Eixample,la Dreta de l'Eixample,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,432611.476,4583171.188,432519.525,4582970.244,2.192791,41.395438,METRO (L4) - BOGATELL (C. de Pujades)-,10.0,66.0,Sant MartÃ­,el Parc i la Llacuna del Poblenou,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,430956.70700000005,4590679.375,430864.773,4590478.362,2.17214,41.46292,METRO (L11) - CAN CUIÃ€S (C. Tapissers - Montcada)-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,431725.34,4582934.136,431633.39700000006,4582733.195,2.182218,41.393228,METRO (L1) - ARC DE TRIOMF (C. de NÃ pols)-,2.0,5.0,Eixample,el Fort Pienc,,,28,4,18,82
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,428050.33,4581006.118,427958.42,4580805.196,2.138493,41.375542,METRO (L1) - PLAÃ‡A DE SANTS-,3.0,18.0,Sants-MontjuÃ¯c,Sants,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,432514.376,4587876.28,432422.427,4587675.2930000005,2.191104,41.437806,METRO (L1) - SANT ANDREU (C. de Joan Torres)-,9.0,60.0,Sant Andreu,Sant Andreu,,,0,0,0,0
